disposition,ra,dec,st_pmra,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
1,169.21486,3.363892,-19.702,0.0,7.915,0.061,-0.061,0.0,2459526.447465,0.003944,-0.003944,0,1.9613369,0.0002374,-0.0002374,0,1.632367,0.2719394,-0.2719394,0,9235.0384748,1253.6014,-1253.6014,0,15.8657793,38.364887,-38.364887,0,533.3830462,1225.6869197,14.245,0.007,-0.007,0,592.204,16.0595,-16.0595,0,4427.0,122.0,-122.0,0,4.22028,0.1800801672260612,-0.1800801672260612,0,1.06738,0.07458443695733533,-0.07458443695733533,0
1,71.4759,24.113784,4.078,0.0,-2.309,0.038,-0.038,0.0,2459478.724995,0.001833,-0.001833,0,9.8479326,0.0007167,-0.0007167,0,1.8182865,0.2556298,-0.2556298,0,6398.0202697,570.8632,-570.8632,0,18.822612,2.9344144,-2.9344144,0,997.3154311,1433.2695828,12.3047,0.012,-0.012,0,924.313,34.1965,-34.1965,0,6887.55,102.486,-102.486,0,3.89433,0.0951623,-0.0951623,0,2.29041,0.125246,-0.125246,0
1,117.591236,22.281552,-16.246,0.0,-3.323,0.044,-0.044,0.0,2459516.534272,0.001299,-0.001299,0,19.6304978,0.0006444,-0.0006444,0,3.2073832,0.1180272,-0.1180272,0,7651.8898952,240.93462,-240.93462,0,14.0835896,7.8473434,-7.8473434,0,44.7962153,659.8269963,10.8481,0.006,-0.006,0,193.901,1.9525,-1.9525,0,5509.85,120.263,-120.263,0,4.39122,0.0795599,-0.0795599,0,1.03786,0.0538694,-0.0538694,0
1,143.919696,16.097471,-56.116,0.0,-69.074,0.071,-0.071,0.0,2459536.496887,0.005124,-0.005124,0,18.9690014,0.0039587,-0.0039587,0,3.3431046,1.0062313,-1.0062313,0,595.060628,81.18443,-81.18443,0,2.6609357,3.4606097,-3.4606097,0,52.0861834,685.1732253,9.8978,0.006,-0.006,0,134.736,0.787,-0.787,0,5551.25,106.106,-106.106,0,4.36023,0.0724225,-0.0724225,0,1.08166,0.0476533,-0.0476533,0
1,80.8597,23.133528,-8.586,0.0,-6.92,0.061,-0.061,0.0,2459475.124498,0.004647,-0.004647,0,7.4323882,0.0007868,-0.0007868,0,2.7759349,0.7026596,-0.7026596,0,838.3306849,102.23242,-102.23242,0,3.7818383,4.2450013,-4.2450013,0,186.0306364,941.9240103,11.1971,0.006,-0.006,0,208.148,1.7915,-1.7915,0,4921.0,784.763,-784.763,0,4.11275,0.241296,-0.241296,0,1.30646,0.22103,-0.22103,0
4,70.339767,-32.320417,-5.429,0.0,-38.609,0.09,-0.09,0.0,2458438.147508,0.000585,-0.000585,0,1.9416366,3.3e-06,-3.3e-06,0,1.9321358,0.0801912,-0.0801912,0,32945.1347849,1000.52655,-1000.52655,0,11.7569044,0.5201643,-0.5201643,0,127.6742735,857.3252177,14.857,0.007,-0.007,0,385.689,5.7415,-5.7415,0,3837.0,133.0,-133.0,0,4.72608,0.400388,-0.400388,0,0.633668,0.0202681,-0.0202681,0
1,128.926789,20.373489,-6.026,0.0,-94.411,0.062,-0.062,0.0,2460259.180414,0.007977,-0.007977,0,13.955959,5.32e-05,-5.32e-05,0,3.293,0.47,-0.47,0,398.0,19.5565,-19.5565,0,2.22304,0.139728,-0.139728,0,58.904,771.0,9.62527,0.006,-0.006,0,139.794,1.2365,-1.2365,0,5923.8,142.4,-142.4,0,4.36,0.08,-0.08,0,1.13,0.06,-0.06,0
1,87.125618,18.179528,-26.499,0.0,0.694,0.043,-0.043,0.0,2459474.72141,0.003549,-0.003549,0,2.40541,0.0002033,-0.0002033,0,1.608779,0.8685588,-0.8685588,0,1279.2023438,189.45142,-189.45142,0,2.0045261,2.801834,-2.801834,0,66.6982074,728.867004,12.4507,0.007,-0.007,0,99.7999,0.2831,-0.2831,0,3768.0,157.0,-157.0,0,4.69159,0.0096354,-0.0096354,0,0.552722,0.0163428,-0.0163428,0
1,82.384951,33.246886,-9.484,0.0,-31.911,0.064,-0.064,0.0,2459483.006882,0.001442,-0.001442,0,28.6493367,0.0001702,-0.0001702,0,4.271362,0.1495356,-0.1495356,0,9411.8695827,293.89423,-293.89423,0,9.0080519,0.563586,-0.563586,0,21.0315277,546.1820897,11.9901,0.006,-0.006,0,287.606,4.359,-4.359,0,5639.5,114.529,-114.529,0,4.54594,0.075829,-0.075829,0,0.883211,0.0479799,-0.0479799,0
1,43.002147,15.055665,59.53,0.0,-119.004,0.065,-0.065,0.0,2459448.89457,0.003457,-0.003457,0,1.7617165,0.000152,-0.000152,0,1.9280724,0.4123923,-0.4123923,0,356.4029763,43.95882,-43.95882,0,1.5510074,2.2734501,-2.2734501,0,439.121942,1167.5245843,10.6853,0.006,-0.006,0,103.347,0.434,-0.434,0,4732.72,107.815,-107.815,0,4.49669,0.084853,-0.084853,0,0.814343,0.0539498,-0.0539498,0
1,104.74387,28.715768,-27.104,0.0,-115.664,0.062,-0.062,0.0,2459515.17161,0.002107,-0.002107,0,26.694279,0.0029534,-0.0029534,0,3.7831301,0.3150192,-0.3150192,0,1854.2924324,120.74404,-120.74404,0,2.6845863,0.6385812,-0.6385812,0,4.0851419,362.5947706,9.83733,0.007,-0.007,0,39.4478,0.0655,-0.0655,0,3997.0,157.0,-157.0,0,4.6288,0.011405,-0.011405,0,0.626722,0.0186708,-0.0186708,0
3,172.560141,7.587832,-80.377,0.0,-133.142,0.063,-0.063,0.0,2459537.249624,0.002276,-0.002276,0,32.9381557,0.003124,-0.003124,0,2.2932023,0.4040036,-0.4040036,0,3217.8564065,253.11072,-253.11072,0,2.5322408,0.8085517,-0.8085517,0,1.0872991,260.4395894,11.2373,0.007,-0.007,0,38.0266,0.07955,-0.07955,0,3464.0,157.0,-157.0,0,4.7864,0.0057881,-0.0057881,0,0.444516,0.0131784,-0.0131784,0
3,140.339084,14.367869,-33.463,0.0,-14.008,0.074,-0.074,0.0,2459526.091298,0.001872,-0.001872,0,0.7195712,5.3e-05,-5.3e-05,0,1.7575219,0.3487001,-0.3487001,0,159.6403985,18.0582,-18.0582,0,1.6108417,2.4331791,-2.4331791,0,6635.8566598,2301.9399951,8.89098,0.006,-0.006,0,109.86,0.8055,-0.8055,0,5910.0,127.006,-127.006,0,4.27216,0.0781593,-0.0781593,0,1.2550499,0.0581457,-0.0581457,0
4,137.201544,11.86225,-458.496,0.0,192.629,0.068,-0.068,0.0,2459502.342761,0.001181,-0.001181,0,4.0179805,1.92e-05,-1.92e-05,0,1.1195616,0.3302883,-0.3302883,0,2808.9118424,278.28647,-278.28647,0,1.1017624,0.3346851,-0.3346851,0,4.6439935,374.4058708,12.4289,0.007,-0.007,0,21.8182,0.0307,-0.0307,0,3166.0,157.0,-157.0,0,5.07428,0.027277,-0.027277,0,0.194357,0.0058894,-0.0058894,0
3,125.986485,22.663226,-126.231,0.0,43.543,0.039,-0.039,0.0,2459521.86638,0.00924,-0.00924,0,26.2006908,0.0072266,-0.0072266,0,4.0014853,0.6258645,-0.6258645,0,1108.0706581,169.85165,-169.85165,0,2.9705926,0.4194165,-0.4194165,0,8.8109878,439.4160335,11.0384,0.006,-0.006,0,105.58,0.4845,-0.4845,0,4678.0,132.02,-132.02,0,4.60838,0.096305,-0.096305,0,0.709927,0.0543568,-0.0543568,0
3,67.82053,19.83169,-33.984,0.0,-27.029,0.063,-0.063,0.0,2460258.421812,0.002708,-0.002708,0,2.1408063,2.6e-06,-2.6e-06,0,1.569,0.184,-0.184,0,628.0,20.3419,-20.3419,0,2.59639,0.149349,-0.149349,0,428.205,1267.0,10.3729,0.006,-0.006,0,144.202,1.1885,-1.1885,0,5372.0,131.712,-131.712,0,4.40929,0.0856318,-0.0856318,0,1.0,0.05,-0.05,0
2,57.225546,13.483139,55.603,0.0,-91.719,0.058,-0.058,0.0,2458439.0759,0.00574,-0.00574,0,2.294185,0.000938,-0.000938,0,2.750763,0.652343,-0.652343,0,697.472004,94.25027,-94.25027,0,1.95611,1.294193,-1.294193,0,304.478914,1065.3910768,11.3075,0.006,-0.006,0,146.905,1.0675,-1.0675,0,5062.0,19.0,-19.0,0,4.62,0.03,-0.03,0,0.707445,0.034104,-0.034104,0
1,132.652502,19.091311,-9.861,0.0,-12.688,0.089,-0.089,0.0,2459568.299107,0.002664,-0.002664,0,18.31002755100384,0.0003106085559205827,-0.0003106085559205827,0,2.5977181,0.5206472,-0.5206472,0,1537.2014176,144.52774,-144.52774,0,7.5675273,3.0173948,-3.0173948,0,60.251623,710.5782941,10.4105,0.007,-0.007,0,408.274,27.1425,-27.1425,0,6781.59,100.132,-100.132,0,4.05268,0.102281,-0.102281,0,1.88308,0.143304,-0.143304,0
1,136.200047,13.795446,37.038,0.0,-66.747,0.109,-0.109,0.0,2459502.148194,0.001895,-0.001895,0,2.0074528,8.66e-05,-8.66e-05,0,0.9340475,0.250137,-0.250137,0,20674.1145085,2012.913,-2012.913,0,7.1639347,1.4872266,-1.4872266,0,50.6324451,680.3415178,15.1792,0.008,-0.008,0,272.64,6.9755,-6.9755,0,3449.0,157.0,-157.0,0,4.74578,0.010722,-0.010722,0,0.490442,0.0172532,-0.0172532,0
3,65.469614,21.353263,200.606,0.0,-76.763,0.066,-0.066,0.0,2459476.99484,0.004926,-0.004926,0,13.8515158,0.0026632,-0.0026632,0,3.2132796,0.7907413,-0.7907413,0,1249.5248921,152.35886,-152.35886,0,2.3653178,1.3298357,-1.3298357,0,9.7577223,450.7719292,11.4529,0.006,-0.006,0,72.7998,0.28525,-0.28525,0,3893.47,115.364,-115.364,0,4.58272,0.123487,-0.123487,0,0.655766,0.0672839,-0.0672839,0
1,146.810895,24.541806,-54.829,0.0,-27.954,0.218,-0.218,0.0,2459534.266195,0.002685,-0.002685,0,18.31002755100384,0.0003106085559205827,-0.0003106085559205827,0,6.1121177,0.4828269,-0.4828269,0,3186.7847252,230.86946,-230.86946,0,8.2623708,9.017816,-9.017816,0,16.3774202,513.0753179,10.7986,0.006,-0.006,0,185.26,3.241,-3.241,0,5776.0,122.039,-122.039,0,4.51349,0.0776974,-0.0776974,0,0.932735,0.0464723,-0.0464723,0
1,80.947217,35.417549,10.743,0.0,3.524,0.051,-0.051,0.0,2459600.588807,0.003236,-0.003236,0,760.0530038,0.0009007,-0.0009007,0,6.902,1.07,-1.07,0,10000.0,14.3585,-14.3585,0,10.8619,0.65949,-0.65949,0,0.149701,173.0,11.6871,0.006,-0.006,0,251.487,2.5905,-2.5905,0,5722.0,253.7,-253.7,0,4.55,0.09,-0.09,0,0.89,0.04,-0.04,0
1,80.947217,35.417549,10.743,0.0,3.524,0.051,-0.051,0.0,2459487.941282,0.002438,-0.002438,0,45.4964928,0.0038849,-0.0038849,0,5.137,0.256,-0.256,0,9740.0,5.53147,-5.53147,0,8.81795,0.499167,-0.499167,0,8.47778,475.0,11.6871,0.006,-0.006,0,251.487,2.5905,-2.5905,0,5722.0,253.7,-253.7,0,4.55,0.09,-0.09,0,0.89,0.04,-0.04,0
1,131.227011,45.466192,14.513,0.0,-7.61,0.027,-0.027,0.0,2459600.94115,0.001721,-0.001721,0,3.2601896,0.0004792,-0.0004792,0,3.835,0.229,-0.229,0,11570.0,4.60051,-4.60051,0,14.6248,1.14096,-1.14096,0,809.661,1486.0,12.932,0.007,-0.007,0,676.655,11.0135,-11.0135,0,5542.4,180.1,-180.1,0,4.16,0.1,-0.1,0,1.36,0.1,-0.1,0
1,123.355106,62.287571,-6.702,0.0,-1.276,0.031,-0.031,0.0,2459603.327711,0.005079,-0.005079,0,14.5814997,0.0001664,-0.0001664,0,5.489,0.56,-0.56,0,5490.0,9.42741,-9.42741,0,9.70874,1.481857536021982,-1.481857536021982,0,111.563,905.0,13.1133,0.01,-0.01,0,748.345,12.137,-12.137,0,5830.0,122.0,-122.0,0,4.22,0.1800801672260612,-0.1800801672260612,0,1.32,0.07458443695733533,-0.07458443695733533,0
1,135.139415,49.451496,-10.567,0.0,-15.872,0.029,-0.029,0.0,2459585.367829,0.002198,-0.002198,0,13.62636,7.48e-05,-7.48e-05,0,3.245,0.241,-0.241,0,14390.0,12.2325,-12.2325,0,10.048,1.481857536021982,-1.481857536021982,0,26.6947,633.0,13.2573,0.006,-0.006,0,431.019,4.3375,-4.3375,0,5260.6,112.2,-112.2,0,4.58,0.1800801672260612,-0.1800801672260612,0,0.81,0.07458443695733533,-0.07458443695733533,0
1,154.302943,75.333344,-4.572,0.0,-2.823,0.027,-0.027,0.0,2459603.278361,0.003212,-0.003212,0,16.2601049,8.55e-05,-8.55e-05,0,1.602,0.233,-0.233,0,7670.0,22.5282,-22.5282,0,10.1064,1.481857536021982,-1.481857536021982,0,5.91348,434.0,13.2187,0.007,-0.007,0,574.817,5.266,-5.266,0,5496.0,122.0,-122.0,0,4.38,0.1800801672260612,-0.1800801672260612,0,1.05,0.07458443695733533,-0.07458443695733533,0
1,298.837092,58.522878,-1.788,0.0,-6.416,0.029,-0.029,0.0,2459604.042729,0.003517,-0.003517,0,5.4021326,2.73e-05,-2.73e-05,0,1.678,0.283,-0.283,0,6710.0,3637.22,-3637.22,0,23.2699,1.481857536021982,-1.481857536021982,0,359.953,1213.0,13.3273,0.008,-0.008,0,974.173,15.0085,-15.0085,0,6312.0,122.0,-122.0,0,4.26,0.1800801672260612,-0.1800801672260612,0,1.37,0.07458443695733533,-0.07458443695733533,0
1,59.017813,-10.272008,147.059,0.0,4.973,0.044,-0.044,0.0,2458439.549649,0.001383,-0.001383,0,3.344904,1.73e-05,-1.73e-05,0,1.3408349,0.4185825,-0.4185825,0,1399.4950568,150.70146,-150.70146,0,2.2540532,1.2301857,-1.2301857,0,48.9314538,674.5540894,11.6434,0.007,-0.007,0,75.9623,0.2536,-0.2536,0,3883.0,65.0,-65.0,0,4.71022,0.33376,-0.33376,0,0.573953,0.017047,-0.017047,0
1,100.172692,76.732244,2.04,0.0,-17.829,0.033,-0.033,0.0,2459567.884238,0.004543,-0.004543,0,23.1678315,0.0001907,-0.0001907,0,4.295,0.359,-0.359,0,11480.0,13.0913,-13.0913,0,9.49037,1.481857536021982,-1.481857536021982,0,14.833,546.0,13.4113,0.009,-0.009,0,454.675,3.574,-3.574,0,5120.0,122.0,-122.0,0,4.48,0.1800801672260612,-0.1800801672260612,0,0.88,0.07458443695733533,-0.07458443695733533,0
1,106.990414,60.01161,-4.108,0.0,-1.073,0.045,-0.045,0.0,2458854.228883,0.001757,-0.001757,0,731.4778512,0.0017942,-0.0017942,0,3.41,0.241,-0.241,0,5900.0,299.122,-299.122,0,11.7782,2.1717,-2.1717,0,0.0776109,147.0,11.2245,0.008,-0.008,0,303.081,3.6155,-3.6155,0,6250.4,135.5,-135.5,0,4.44,0.09,-0.09,0,1.1,0.06,-0.06,0
1,105.078049,37.198901,-4.895,0.0,11.051,0.09,-0.09,0.0,2459960.725859,0.003205,-0.003205,0,5.8586824,3.03e-05,-3.03e-05,0,2.168,0.323,-0.323,0,1146.0,90.2135,-90.2135,0,2.35965,0.2185,-0.2185,0,43.4681,715.0,10.4309,0.006,-0.006,0,78.0645,0.46075,-0.46075,0,4571.0,123.5,-123.5,0,4.58,0.09,-0.09,0,0.72,0.06,-0.06,0
1,136.426,55.307131,-3.633,0.0,-56.98,0.057,-0.057,0.0,2459600.45002,0.002155,-0.002155,0,8.7960328,0.0018184,-0.0018184,0,2.48,0.198,-0.198,0,23090.0,21.2797,-21.2797,0,9.14959,0.40797,-0.40797,0,8.51849,475.0,13.6281,0.008,-0.008,0,186.562,1.311,-1.311,0,3695.0,157.0,-157.0,0,4.66,0.01,-0.01,0,0.59,0.02,-0.02,0
1,278.550256,86.557356,0.733,0.0,136.992,0.048,-0.048,0.0,2459598.137675,0.014305,-0.014305,0,6.8242909,0.0001476,-0.0001476,0,2.787,0.533,-0.533,0,700.0,2.25055,-2.25055,0,2.23971,0.267381,-0.267381,0,33.8464,671.0,11.6643,0.006,-0.006,0,117.383,0.3015,-0.3015,0,3999.0,123.9,-123.9,0,4.35,0.12,-0.12,0,0.87,0.09,-0.09,0
1,241.248539,85.204724,-19.384,0.0,131.435,0.097,-0.097,0.0,2459747.65944,1.8e-05,-1.8e-05,0,32.0736228,1e-06,-1e-06,0,2.347,0.003,-0.003,0,145640.0,866.394,-866.394,0,9.48121,0.285814,-0.285814,0,0.243503,195.0,14.0127,0.008,-0.008,0,56.6893,0.1695,-0.1695,0,3176.0,157.0,-157.0,0,5.0,0.02,-0.02,0,0.24,0.01,-0.01,0
2,136.221429,79.355104,24.31,0.0,-27.61,0.049,-0.049,0.0,2459605.677896,0.001532,-0.001532,0,1.2833113,5.4e-06,-5.4e-06,0,1.353,0.191,-0.191,0,4450.0,8.9606,-8.9606,0,9.39506,0.560254,-0.560254,0,3343.46,2118.0,12.574,0.007,-0.007,0,974.619,24.9615,-24.9615,0,8055.0,120.7,-120.7,0,4.49,0.08,-0.08,0,1.32,0.05,-0.05,0
1,105.308337,41.129691,-2.291,0.0,0.974,0.064,-0.064,0.0,2459606.67024,0.000968,-0.000968,0,0.358558,7e-07,-7e-07,0,0.274,0.065,-0.065,0,960.0,17.6282,-17.6282,0,8.24018,0.877154,-0.877154,0,948.501,1546.0,11.1947,0.007,-0.007,0,508.394,13.054,-13.054,0,6813.5,138.9,-138.9,0,4.16,0.09,-0.09,0,1.67,0.09,-0.09,0
1,189.265651,75.92044,-44.972,0.0,-8.412,0.025,-0.025,0.0,2459583.65004,0.005542,-0.005542,0,13.4659853,0.0001508,-0.0001508,0,2.936,0.473,-0.473,0,2100.0,6.1112,-6.1112,0,3.3076,0.337638,-0.337638,0,12.7406,526.0,12.3681,0.006,-0.006,0,158.202,0.3685,-0.3685,0,4340.0,121.8,-121.8,0,4.59,0.1,-0.1,0,0.69,0.06,-0.06,0
1,105.821673,52.51673,-166.616,0.0,-200.835,0.038,-0.038,0.0,2459583.260949,0.002452,-0.002452,0,19.8628449,0.0034783,-0.0034783,0,1.965,0.228,-0.228,0,30940.0,53.0154,-53.0154,0,7.82397,0.415735,-0.415735,0,0.933932,273.0,13.5426,0.007,-0.007,0,115.906,0.512,-0.512,0,3595.0,157.0,-157.0,0,4.8,0.01,-0.01,0,0.43,0.01,-0.01,0
4,42.291509,-58.024683,1.071,0.0,3.859,0.042,-0.042,0.0,2459133.407241,0.000973,-0.000973,0,14.5728985,0.000819,-0.000819,0,2.5623497,0.0995102,-0.0995102,0,4464.4359891,154.8349,-154.8349,0,13.5300683,0.6676787,-0.6676787,0,248.8553739,1012.9931427,10.9923,0.006,-0.006,0,402.63,3.8195,-3.8195,0,6025.8,107.0,-107.0,0,4.0,0.07,-0.07,0,1.76095,0.0741809,-0.0741809,0
1,112.262575,42.03191,-12.316,0.0,-16.814,0.032,-0.032,0.0,2459603.122108,0.005729,-0.005729,0,5.2782582,5.71e-05,-5.71e-05,0,3.379,0.494,-0.494,0,2000.0,4.67146,-4.67146,0,5.6755,0.42676,-0.42676,0,320.994,1179.0,12.2989,0.007,-0.007,0,486.081,7.714,-7.714,0,5647.0,125.2,-125.2,0,4.22,0.08,-0.08,0,1.29,0.07,-0.07,0
1,118.065411,70.165569,-23.591,0.0,-41.288,0.039,-0.039,0.0,2459390.961088,0.001666,-0.001666,0,33.5383044,0.0002283,-0.0002283,0,3.92217,0.1091445,-0.1091445,0,12623.7545349,366.30484,-366.30484,0,9.8149834,0.6591355,-0.6591355,0,9.3663171,446.1819156,11.8294,0.006,-0.006,0,191.145,0.8725,-0.8725,0,4947.0,123.5,-123.5,0,4.55,0.09,-0.09,0,0.794396,0.0501181,-0.0501181,0
1,110.639665,30.418354,5.799,0.0,-0.434,0.065,-0.065,0.0,2459604.334385,0.004879,-0.004879,0,4.51125,7.3e-05,-7.3e-05,0,4.541,0.686,-0.686,0,760.0,1.51141,-1.51141,0,5.04347,0.37144,-0.37144,0,1281.58,1666.0,11.2713,0.009,-0.009,0,533.617,11.808,-11.808,0,6297.2,139.3,-139.3,0,3.97,0.09,-0.09,0,1.91,0.1,-0.1,0
1,107.631373,74.485744,-2.327,0.0,-24.658,2.244,-2.244,0.0,2459601.814247,0.001674,-0.001674,0,3.0650073,5.14e-05,-5.14e-05,0,1.548,0.217,-0.217,0,23190.0,51.2652,-51.2652,0,11.1354,0.794536,-0.794536,0,26.6949,633.0,14.2833,0.007,-0.007,0,475.97416882599276,20.01366261459135,-20.01366261459135,0,3619.0,157.0,-157.0,0,4.57,0.03,-0.03,0,0.69,0.04,-0.04,0
1,135.324512,47.452351,4.639,0.0,-12.946,0.046,-0.046,0.0,2459580.448333,0.003272,-0.003272,0,18.6300789,0.0001865,-0.0001865,0,3.4,0.44,-0.44,0,1620.0,2.91482,-2.91482,0,3.01483,0.310062,-0.310062,0,6.92991,452.0,10.7314,0.006,-0.006,0,69.0641,0.1898,-0.1898,0,4092.4,121.2,-121.2,0,4.5,0.11,-0.11,0,0.75,0.07,-0.07,0
1,129.483355,37.735315,-3.737,0.0,-1.558,0.027,-0.027,0.0,2459606.464477,0.010278,-0.010278,0,1.8434549,0.00095,-0.00095,0,1.444,0.658,-0.658,0,4360.0,196.283,-196.283,0,8.05828,1.481857536021982,-1.481857536021982,0,1139.02,1618.0,13.0348,0.007,-0.007,0,771.853,18.247,-18.247,0,6457.2,70.4,-70.4,0,4.44,0.1800801672260612,-0.1800801672260612,0,1.14,0.07458443695733533,-0.07458443695733533,0
1,244.023057,86.368644,-5.506,0.0,12.0,0.036,-0.036,0.0,2459594.081803,0.013326,-0.013326,0,8.9165771,0.000162,-0.000162,0,3.224,0.929,-0.929,0,4360.0,31.7767,-31.7767,0,6.82341,1.481857536021982,-1.481857536021982,0,108.636,899.0,13.4794,0.015,-0.015,0,540.141,5.089,-5.089,0,5607.0,122.0,-122.0,0,4.45,0.1800801672260612,-0.1800801672260612,0,0.98,0.07458443695733533,-0.07458443695733533,0
1,117.732887,46.306568,0.72,0.0,-3.453,0.04,-0.04,0.0,2459605.449939,0.00282,-0.00282,0,3.7349773,2.07e-05,-2.07e-05,0,3.891,0.335,-0.335,0,7830.0,7.33761,-7.33761,0,14.1804,1.481857536021982,-1.481857536021982,0,702.991,1434.0,13.3834,0.009,-0.009,0,943.289,33.133,-33.133,0,5632.0,123.0,-123.0,0,4.05,0.1800801672260612,-0.1800801672260612,0,1.57,0.07458443695733533,-0.07458443695733533,0
1,120.594795,83.198419,11.472,0.0,13.744,0.044,-0.044,0.0,2459918.835052,0.001821,-0.001821,0,8.9109435,1.86e-05,-1.86e-05,0,1.876,0.433,-0.433,0,9850.0,29.3967,-29.3967,0,16.5406,1.23877,-1.23877,0,51.4199,746.0,12.4506,0.008,-0.008,0,655.855,9.7485,-9.7485,0,5733.0,121.9,-121.9,0,4.05,0.08,-0.08,0,1.57,0.08,-0.08,0
1,108.606501,56.700143,-1.061654823059361,0.0,-9.084782819634704,0.21951769406392693,-0.21951769406392693,0.0,2459595.836324,0.002253,-0.002253,0,5.6895053,2.42e-05,-2.42e-05,0,5.158,0.245,-0.245,0,3840.0,1.2538,-1.2538,0,12.0705,1.481857536021982,-1.481857536021982,0,578.708,1284.626968292529,11.4972,0.006,-0.006,0,244.354,20.01366261459135,-20.01366261459135,0,5707.5,209.6249018177751,-209.6249018177751,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.89,0.07458443695733533,-0.07458443695733533,0
4,46.818616,-31.162995,-23.136,0.0,-69.698,0.04,-0.04,0.0,2459166.185995,0.000382,-0.000382,0,6.9839072,6.1e-06,-6.1e-06,0,5.076,0.065,-0.065,0,10050.0,0.292261,-0.292261,0,12.2398,0.562704,-0.562704,0,404.915,1249.0,10.5704,0.006,-0.006,0,233.266,1.5315,-1.5315,0,5972.0,124.7,-124.7,0,4.31,0.08,-0.08,0,1.21,0.06,-0.06,0
1,110.689677,37.667511,-22.895,0.0,-43.138,0.062,-0.062,0.0,2459606.061518,0.003642,-0.003642,0,1.2749899,9.8e-06,-9.8e-06,0,1.146,0.294,-0.294,0,1140.0,7.34649,-7.34649,0,2.69399,0.353868,-0.353868,0,201.011,1048.0,11.9639,0.006,-0.006,0,136.242,0.882,-0.882,0,4216.7,132.9,-132.9,0,4.48,0.12,-0.12,0,0.78,0.08,-0.08,0
1,123.027093,42.228714,-6.46,0.0,-14.879,0.039,-0.039,0.0,2459599.966864,0.009128,-0.009128,0,12.8665269,0.0003526,-0.0003526,0,6.599,1.089,-1.089,0,1930.0,5.33277,-5.33277,0,4.59403,0.356078,-0.356078,0,179.365,1019.0,12.1721,0.007,-0.007,0,356.237,5.1145,-5.1145,0,5465.0,119.1,-119.1,0,4.38,0.08,-0.08,0,1.05,0.05,-0.05,0
1,106.680068,65.857249,5.096,0.0,-10.573,0.034,-0.034,0.0,2459606.194577,0.000741,-0.000741,0,2.6085851,4.1e-06,-4.1e-06,0,1.573,0.327,-0.327,0,8610.0,18.3737,-18.3737,0,13.9108,0.911821,-0.911821,0,680.058,1422.0,12.136,0.007,-0.007,0,597.026,8.9775,-8.9775,0,6331.0,124.6,-124.6,0,4.25,0.09,-0.09,0,1.38,0.06,-0.06,0
1,128.55223,39.270972,-2.231,0.0,-1.983,0.028,-0.028,0.0,2459599.997854,0.005471,-0.005471,0,4.7974601,0.0030862,-0.0030862,0,5.952,0.683,-0.683,0,4890.0,11.0075,-11.0075,0,10.4912,1.481857536021982,-1.481857536021982,0,1955.29,1852.0,13.2201,0.007,-0.007,0,1130.59,29.375,-29.375,0,6549.4,32.8,-32.8,0,4.21,0.1800801672260612,-0.1800801672260612,0,1.51,0.07458443695733533,-0.07458443695733533,0
1,118.417987,54.124212,-8.428,0.0,-40.191,0.027,-0.027,0.0,2459589.072503,0.004629,-0.004629,0,9.2271917,8.15e-05,-8.15e-05,0,3.781,0.369,-0.369,0,5540.0,7.58561,-7.58561,0,9.80232,0.64263,-0.64263,0,138.883,956.0,12.826,0.008,-0.008,0,683.54,12.065,-12.065,0,5899.0,130.3,-130.3,0,4.23,0.08,-0.08,0,1.32,0.07,-0.07,0
1,110.460165,35.221983,-77.907,0.0,-35.236,0.069,-0.069,0.0,2459598.869415,0.002315,-0.002315,0,5.9900508,3.23e-05,-3.23e-05,0,2.104,0.254,-0.254,0,3680.0,6.718,-6.718,0,4.71645,0.484319,-0.484319,0,24.7628,621.0,12.1765,0.006,-0.006,0,136.955,0.6395,-0.6395,0,4119.0,119.5,-119.5,0,4.51,0.11,-0.11,0,0.74,0.07,-0.07,0
5,106.336563,42.847909,2.973,0.0,-3.086,0.039,-0.039,0.0,2459606.549481,0.001561,-0.001561,0,0.3642961,1.3e-06,-1.3e-06,0,0.689,0.265,-0.265,0,3430.0,60.1406,-60.1406,0,15.3432,1.481857536021982,-1.481857536021982,0,4454.77,2276.0,13.2995,0.008,-0.008,0,1439.26,54.09,-54.09,0,6164.3,39.0,-39.0,0,3.83,0.1800801672260612,-0.1800801672260612,0,2.17,0.07458443695733533,-0.07458443695733533,0
